"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"3748","1910-12-31","Belletristik","Hauptmann, Gerhart: Der Narr in Christo Emanuel Quint, Berlin: Aufbau-Verl. 1962 [1910], S. 348","Da war ein Weib, das ihr","vornehmer","Mann, nachdem er ihr ewige Liebe und Treue geschworen, physisch vergiftet, geschlagen, um ihr Vermögen gebracht, mit einer anderen betrogen und dann verlassen hatte."
"3749","1949-12-31","Belletristik","Niebelschütz, Wolf von: Der blaue Kammerherr, Stuttgart u. a.: Dt. Bücherbund [1991] [1949], S. 696","Der","junge","Mann ist eine völlige nouveauté, kommt erst demnächst zur Welt, Apoll beschäftigt sich noch, ihn zu créieren, und wenn er ihn auftreten läßt, quasi als Probe-Nummer, so geschieht es eigentlich nur aus Freundschaft - zu Ihnen, er admiriert Sie."
"3750","1937-03-04","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 04.03.1937","Der ältere, schon","grauhaarige","Mann ist Gesangslehrer an einer Volksschule und hat von allen Instrumenten besonders die Geige in sein Herz geschlossen."
"3751","1943-01-31","Gebrauchsliteratur","Brief von Unbekannt an Unbekannt, Stalingrad Winter 1942/43. In: Letzte Briefe aus Stalingrad, Gütersloh: Bertelsmann 1954 [1943]","Ich höre doch täglich, was gesprochen wird, und es ist manchmal tragisch und manchmal lächerlich, wie wichtig doch alles genommen wird und wie besonders wichtig sich der","einzelne","Mann vorkommt."
"3752","1906-02-02","Zeitung","Vossische Zeitung (Abend-Ausgabe), 02.02.1906","Von dort kam der","junge","Mann vor fünf Vierteljahren wieder nach Berlin, wo er bei seinem Bruder, einem Schneidermeister, wohnte."
"3753","1968-12-31","Gebrauchsliteratur","Dänhardt, Reimar: Fein oder nicht fein, Berlin: Deutscher Militärverl. 1972 [1968], S. 80","Es ist ihnen klar, daß zum Strickhemd kein Binder paßt und zur Kordhose kein zweireihiger Sakko, daß große Dessins","wohlbeleibten","Männern nicht stehen, daß kurze Hosen kurz sein müssen und nur Männern mit passablen Beinen kleiden."
"3754","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50380","Sie waren von der Beschaffenheit, daß sie auch einen","vollkräftigen","Mann umwerfen konnten."
"3755","1999-12-31","Belletristik","Dückers, Tanja: Spielzone, Berlin: Aufbau-Taschenbuch-Verl. 2002 [1999], S. 29","Und sehe einen","kleinen","Mann auf einem der Familiengräber."
"3756","1925-12-31","Belletristik","Kolbenheyer, Erwin Guido: Das dritte Reich des Paracelsus, München: J. F. Lehmanns 1964 [1925], S. 607","Es war unerschöpflich, das neue Evangelium des Ketzers Luther, unerschöpflich gleich diesem","breitbrüstigen","Manne."
"3757","1982-12-31","Wissenschaft","o. A.: 1931. In: Overresch, Manfred u. Saal, Friedrich Wilhelm (Hgg.) Deutsche Geschichte von Tag zu Tag 1918-1949, Berlin: Directmedia Publ. 2000 [1982], S. 4958","Wir beschwören den durch uns gewählten Reichspräsidenten v. Hindenburg, daß er dem stürmischen Drängen von Millionen","vaterländischer","Männer und Frauen, Frontsoldaten und Jugend entspricht und in letzter Stunde durch Berufung einer wirklichen nationalen Regierung den rettenden Kurswechsel herbeiführt ..."
"3758","1977-12-31","Belletristik","Hilsenrath, Edgar: Der Nazi & der Friseur, Köln: Literar. Verl. Braun 1977, S. 65","UM ZWIESPALT ZU SÄEN! DAMIT DIE HÄNDE NICHT ZUSAMMENKOMMEN! KULTUR-ZERSETZEND! GEFÄHRLICH! WEHRT EUCH, VOLKSGENOSSEN! WEHRT EUCH GEGEN DEN JÜDISCHEN FRISEUR!","DEUTSCHE","MÄNNER UND FRAUEN: WENN EUCH GOETHE UND SCHILLER EIN BEGRIFF SIND ..."
"3759","1928-12-31","Gebrauchsliteratur","Wilamowitz-Moellendorff, Ulrich von: Erinnerungen 1848-1914. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1928], S. 73283","Noch im letzten Kriege haben alle Frauen ohne Ausnahme für ihre","abwesenden","Männer eine Glückwunschadresse an die Herrschaft von Markowitz unterschrieben und ihr sogar ein Gemälde geschenkt, das Haus und Garten eines der Güter darstellt."
"3760","1911-12-31","Belletristik","Heym, Georg: Der Dieb. In: Deutsche Literatur, Berlin: Directmedia Publ. 1998 [1911], S. 83877","Der","alte","Mann kam heran."
"3761","1922-04-19","Zeitung","Tucholsky, Kurt: Vom Radauhumoristen. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1922], S. 2543","In der Mitte des deutschen Varietéprogramms pflegt gewöhnlich ein","dicker","Mann aufzutreten, dem im Verlauf seiner Darbietungen der Kragen aufweicht - und der Zettel verkündet:"
"3762","1989-12-31","Wissenschaft","o. A.: Lexikon der Kunst - D. In: Olbrich, Harald (Hg.), Lexikon der Kunst, Berlin: Directmedia Publ. 2001 [1989], S. 7039","Die Kerzentülle oder Lichtschale wächst beim D. entweder aus einem vom Schwanz über den Rücken des Drachen laufenden Rankengebilde oder aus seinem Maul hervor; den Unterbau bildet der auf 2 Beinen und dem Schwanz ruhende Drachenleib, auf dem zuweilen ein mit ihm","kämpfender","Mann sitzt."
"3763","1909-01-01","Wissenschaft","Braun, Lily: Memoiren einer Sozialistin. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 9828","»Bewundert haben mich alle als den","berühmten","Mann,« und wieder zeigte sich jenes unbestimmte tragisch-resignierte Lächeln, - ich erinnerte mich flüchtig eines Schauspielers, dem meine Altersgenossinnen in Posen um solch eines Lächelns willen zu Füßen lagen - »aber die meisten wußten nicht, ob dieses notwendige Salonrequisit ein Bildhauer oder sonst was wäre."
"3764","1981-12-31","Belletristik","Hildesheimer, Wolfgang: Marbot, Frankfurt a. M.: Suhrkamp 1981, S. 305","Der","kleine","Mann aus den Boboligärten hat also recht gehabt."""
"3765","1972-12-31","Wissenschaft","Christ, Karl: Hans Delbrück. In: Delbrück, Hans, Geschichte der Kriegskunst im Rahmen der politischen Geschichte, Berlin: Directmedia Publ. 2002 [1972], S. 33","Ob es um die »Rottenbreite«, das heißt den Frontraum des","einzelnen","Mannes in Phalanx und Legion ging oder um die Funktion des römischen Rittertums in der frühen Republik, stets hatte er mit J. Kromayer, G. Veith, häufig auch mit E. Meyer die Klinge zu kreuzen und mußte dabei manche schweren Hiebe hinnehmen."
"3766","1945-12-14","Zeitung","Süddeutsche Zeitung, 1995 [1945]","Durch geeignete Maßnahmen muß für die Spargroschen und die Versicherungsansprüche des","kleinen","Mannes gesorgt werden; ebenso selbstverständlich ist, daß denjenigen, die durch Notenhamstern die Volkswirtschaft schädigen, deutlich gemacht werden muß, daß ihr Tun und Lassen auch privatwirtschaftlich ein schlechtes Geschäft ist, und daß diejenigen besser beraten waren, die ihr überflüssiges Geld den Sparkassen und den Kreditinstituten zugeführt haben."
"3767","1947-12-31","Wissenschaft","Taubes, Jacob: Abendländische Eschatologie, München: Matthes und Seitz, 1991 [1947], S. 31","Der","fremde","Mann ist als Adam und Erlöser: der erlöste Erlöser."
"3768","1906-12-31","Gebrauchsliteratur","o. A.: M. In: Brockhaus' Kleines Konversations-Lexikon, Berlin: Directmedia Publ. 2001 [1906], S. 46944","Maschinenmeister, der mit der Wartung einer Maschine (in Buchdruckereien der Schnellpresse)","betraute","Mann; bei Eisenbahnen höherer maschinentechn."
"3769","1925-03-06","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 06.03.1925","Als Motiv der Tat nimmt man Eifersucht an, da sich die Liebe der Witwe in der letzten Zeit einem","anderen","Manne zugewendet hatte."
"3770","1946-12-31","Belletristik","Kreuder, Ernst: Die Gesellschaft vom Dachboden, Frankfurt a. M.: Suhrkamp 1978 [1946], S. 113","Und er beschließt von neuem, ein","einfacher","Mann zu bleiben, mit bescheidener Habe, harmlosem Gemüt, mit schuldlosem Herzen und zufrieden weiterzuleben."
"3771","1926-02-16","Zeitung","Tucholsky, Kurt: Das Reichsarchiv. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1926]","Herr Obkircher, einer der Oberarchivräte, verherrlicht in der »Deutschen Zeitung« offen den Krieg, zu dessen neutraler Geschichtsschreibung er angestellt ist, freut sich, daß wieder kriegerische Spielsachen gekauft werden, und lobt die Käufer offizieller Regimentsgeschichten, die selbstverständlich, da sie vom Leiden des","gemeinen","Mannes im Kriege überhaupt nicht sprechen, keinen Pfifferling wert sind."
"3772","1933-07-25","Gebrauchsliteratur","Tucholsky, Kurt: An Walter Hasenclever, 25.07.1933. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1933], S. 11700","Gott mit Ihnen,","junger","Mann."
"3773","1930-12-31","Belletristik","Feuchtwanger, Lion: Erfolg. In: ders., Gesammelte Werke in Einzelbänden, Bd. 6, Berlin: Aufbau-Verl. 1993 [1930], S. 467","Heiß von den Erregungen der Premiere, schaute sie aus schiefen Augen auf den","riesigen","Mann, traurig, spöttisch, wartend, was er zu sagen habe."
"3774","1957-12-31","Gebrauchsliteratur","Frisch, Karl von: Erinnerungen eines Biologen, Berlin: Springer 1957, S. 145","Einstein lud uns ein, ihn in seinem Laboratorium zu besuchen, und da gab es am nächsten Tag noch einen fröhlichen Disput mit diesem","humorvollen","Mann."
"3775","1929-07-23","Zeitung","Tucholsky, Kurt: Der verengte Gesichtskreis. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1929]","Denn wenn der kleine","deutsche","Mann 'vor Jericht' geht, dann ist er nach zwei Sitzungen romanistisch gefärbt, und das ist bei der sinnlosscholastischen Art, in der diese Prozesse gegen den gesunden Menschenverstand, aber streng nach den Regeln eines eigentlich ganz und gar undeutschen Rechts abgehandelt werden, kein Wunder."
"3776","1919-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1919. In: ders., Leben sammeln, nicht fragen wozu und warum, Berlin: Aufbau-Taschenbuch-Verl. 2000 [1919], S. 161","So muß der","große","Mann mit genialem Blick gläubig überzeugt in die Thropennacht geschaut haben, so hat die Laterne seine Seekarte beleuchtet ... Eigentlich gefällt mir's, aber ich schäme mich dessen, ich weiß, das ist Auslegung, Reflexion u. Illustration und nicht Malerei an sich. -"
"3777","1930-12-31","Belletristik","Feuchtwanger, Lion: Erfolg. In: ders., Gesammelte Werke in Einzelbänden, Bd. 6, Berlin: Aufbau-Verl. 1993 [1930], S. 143","Aber der junge Ingenieur wollte nicht sehen, wie gleichgültig dem fleischigen,","gepflegten","Mann seine Erklärungen waren."
"3778","1930-12-31","Gebrauchsliteratur","Bode, Wilhelm von: Mein Leben, 2 Bde. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1930], S. 10237","Im Anfange des 16. Jahrhunderts war Ludolf Bode als Bürgervorsteher einer der","geachtetsten","Männer der Stadt."
"3779","1901-12-31","Gebrauchsliteratur","Gerling, Reinhold: Was muß man vor der Ehe von der Ehe wissen? In: ders., Das große Aufklärungswerk für Braut- und Eheleute, Dresden: Buchversand Gutenberg 1933 [1901], S. 254","Sie wissen nicht oder können es nicht glauben, daß sie, die ehemals von allen begehrten Don Juans, sie, die","kraftstrotzenden","Männer, hier die Schuld tragen."
"3780","1932-12-31","Belletristik","Schenzinger, Karl Aloys: Der Hitlerjunge Quex, Berlin: Zeitgeschichte-Verl. 1932 [1932], S. 16","Mit weiten Augen starren alle hinauf zu dem","sprechenden","Mann."
"3781","1928-03-03","Zeitung","Völkischer Beobachter (Reichsausgabe), 03.03.1928","Barmats Verteidiger, Schwersenz , ist ein","wackerer","Mann."
"3782","1915-03-02","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 02.03.1915","Aber Mausi ,"" sagte der","junge","Mann."
"3783","1930-12-31","Gebrauchsliteratur","Bode, Wilhelm von: Mein Leben, 2 Bde. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1930], S. 10648","Der Fürst, der sich um jene Zeit (da er im Frieden von Nikolsburg vergessen war) noch im Kriegszustande mit Preußen befand, war einer der","eigentümlichsten","Männer, die ich kennengelernt habe."
"3784","1938-12-31","Belletristik","Rangnow, Rudolf: Tropenpracht und Urwaldnacht, Braunschweig: Gustav Wenzel & Sohn 1938 [1938], S. 14","Pilotfische lotsten die Haie heran; sie witterten Beute und noch immer waren die Hände der","braunen","Männer leer!"
"3785","1930-12-31","Belletristik","Feuchtwanger, Lion: Erfolg. In: ders., Gesammelte Werke in Einzelbänden, Bd. 6, Berlin: Aufbau-Verl. 1993 [1930], S. 748","Man habe bei jener Wette zwar keinen Zeitpunkt vereinbart, bis zu dem Tüverlin seine Ankündigung, er werde den","toten","Mann reden machen, verwirklicht haben müsse."
"3786","1991-12-31","Belletristik","Maron, Monika: Stille Zeile Sechs, Frankfurt a. M.: S. Fischer 1991, S. 189","Herr Solow stand dabei und erzählte, wie er als","junger","Mann, im letzten Sommer vor 1933, mit einem Rucksack und zwanzig Mark durch die Provence gewandert war, und ich dachte, daß Herr Solow also doch schon siebzig war und daß man ihm sein Alter nicht ansah."
"3787","1903-12-31","Wissenschaft","Alsberg, Moritz: Erbliche Entartung bedingt durch Soziale Einflüsse, Cassel: Th. G. Fisher 1903, S. 8","Auf die soeben erwähnte Hebung der Volksernährung und die Besserung der hygienischen Existenzbedingungen ist es zweifelsohne zurückzuführen, wenn bei den militärpflichtigen","jungen","Männern Frankreichs, Italiens und Österreichs neuerdings eine Verminderung der Anzahl der kleinen Leute bzw. eine Zunahme der durchschnittlichen Körpergröße konstatiert wurde."
"3788","1936-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1936, S. 201","Wie bei jeder ideellen Betrachtung bleibt das Wirken","großer","Männer bei St. farblos."
"3789","1924-03-12","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 12.03.1924","Es wäre ein Kampf zwischen Nord und Süd entstanden, eine Spaltung zwischen Reichswehr und Landespolizei, ein Kampf gegen drei Fronten, ohne Flugzeuge, ohne Waffen, ohne Munition, Verpflegung und Nachschub, ohne Schutzmittel gegenüber den feindlichen Gasen Wir hatten nichts als opferbereite","begeisterte","Männer, die nutzlos den feindlichen Maschinen und dem feindlichen Gas entgegengeworfen worden."
"3790","1999-12-31","Gebrauchsliteratur","Hars, Wolfgang: Nichts ist unmöglich! Lexikon der Werbesprüche, München: Piper 2001 [1999], S. 206","Da muß sich ein","junger","Mann zwischen einer schnellen Nummer und einem Magnum entscheiden."
"3791","1910-12-31","Belletristik","May, Karl: Winnetou IV, Berlin: Neues Leben 1993 [1910], S. 44","Ich habe eine ganz besondere Zuneigung und Hochachtung grad für diesen","großen","Mann, den man noch heutigentags als den "" strong and peerless orator "" - den gewaltigen und unvergleichlichen Redner - aller Senecaindianer bezeichnet."
"3792","1944-12-31","Wissenschaft","Beenken, Hermann: Das Neunzehnte Jahrhundert in der deutschen Kunst, München: Bruckmann 1944, S. 346","Vom Leben zerbrochen sitzen fünf","alte","Männer nebeneinander auf einer Bank oder schreiten gramgebeugt hintereinander in wallenden weißen Gewändern."
"3793","1959-12-31","Belletristik","Böll, Heinrich: Billard um halb zehn, Leipzig: Insel-Verl. 1961 [1959], S. 63","Der heitere Rhythmus der Niethämmer, den ich vor sieben Jahren hier gehört hatte, hallte nur noch als müdes Echo wider, als Klopfen eines Hammers auf einem Ponton, wo ein","alter","Mann ein Fährboot ausschlachtete; Muttern polterten in einen Karton, Bretter fielen mit einem Geräusch, das den Grad ihrer Vermoderung kundtat, und der alte Mann beklopfte den Motor, lauschte auf die Töne wie auf die Herztöne eines geliebten Wesens, beugte sich tief in den Bauch des Bootes, brachte Einzelteile ans Licht: Schrauben, Deckel, Düsen, Zylinder, die er ans Licht hob, betrachtete, beroch, bevor er sie in den Karton zu den Muttern warf; hinter dem Boot stand eine alte Winde, Reste eines Drahtes hingen daran, morsch wie verrotteter Strumpf."
"3794","1902-12-31","Gebrauchsliteratur","Stettenheim, Julius: Der moderne Knigge. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1902], S. 15191","Dann hat man den Abend verloren und sich den Erfolg der Arbeit eines","fremden","Mannes selbst zuzuschreiben."
"3795","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 858","Oder war es der","andere","Mann aus Komgha, der den Eindruck eines schmutzigen Galgenvogels machte?"""
"3796","1901-12-31","Wissenschaft","Meyer, Eduard: Geschichte des Altertums, Bd. IV,2. In: Geschichte des Altertums, Berlin: Directmedia Publ. 2001 [1901], S. 21129","Niemand würde einem Steuermann oder einem Arzt, der seine Kunst nicht gelernt hat, sein Leben anvertrauen, oder von einem unwissenden Architekten sein Haus bauen, von einem unfähigen Schuster seine Schuhe machen lassen; einen Musiker, der sein Instrument nicht spielen kann, hört man nicht an, und wenn es sich um häusliche Arbeiten, wie Weben oder Pflege der Rosse und Maultiere handelt, ordnet sich der","freie","Mann unbedenklich der überlegenen Einsicht der Frauen oder des Stallknechtes unter."
"3797","1919-06-11","Zeitung","Tucholsky, Kurt: Ein merkwürdiger Fall. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1919]","Ein","dicker","Mann sitzt in der Elektrischen und liest in einem Buch und schmunzelt."
